order_id,side,price,quantity,type
54092,BUY,10076,471,LIMIT
54093,SELL,10020,443,LIMIT
54094,SELL,10071,214,LIMIT
54095,BUY,10001,64,LIMIT
54096,BUY,10065,437,LIMIT
54097,SELL,10010,379,LIMIT
54098,SELL,0,417,MARKET
54099,SELL,9987,222,LIMIT
54100,BUY,0,331,MARKET
54101,SELL,10039,14,LIMIT
54102,BUY,10040,415,LIMIT
54103,SELL,9991,265,LIMIT
54104,SELL,10039,194,LIMIT
54105,BUY,10039,295,LIMIT
54106,BUY,9996,436,LIMIT
54107,BUY,9989,177,LIMIT
54108,SELL,10032,367,LIMIT
54109,BUY,9989,494,LIMIT
54110,BUY,10056,398,LIMIT
54111,BUY,10007,293,LIMIT
54112,SELL,10057,403,LIMIT
54113,BUY,9968,496,LIMIT
54114,BUY,10024,125,LIMIT
54115,BUY,10043,161,LIMIT
54116,SELL,9979,464,LIMIT
54117,SELL,10051,383,LIMIT
54118,SELL,10059,463,LIMIT
54119,BUY,9995,293,LIMIT
54120,SELL,10001,456,LIMIT
54121,BUY,9978,125,LIMIT
54122,SELL,10039,325,LIMIT
54123,BUY,9973,351,LIMIT
54124,BUY,10033,172,LIMIT
54125,SELL,10031,421,LIMIT
54126,BUY,10012,17,LIMIT
54127,BUY,9967,158,LIMIT
54128,SELL,10030,330,LIMIT
54129,BUY,10020,244,LIMIT
54130,SELL,10013,35,LIMIT
54131,BUY,10034,243,LIMIT
54132,SELL,9967,498,LIMIT
54133,BUY,9979,66,LIMIT
54134,BUY,10025,147,LIMIT
54135,SELL,9970,383,LIMIT
54136,BUY,9977,490,LIMIT
54137,BUY,10017,189,LIMIT
54138,SELL,0,65,MARKET
54139,SELL,9980,405,LIMIT
54140,SELL,10070,260,LIMIT
54141,BUY,9989,111,LIMIT
54142,SELL,0,312,MARKET
54143,BUY,10015,108,LIMIT
54144,SELL,10047,216,LIMIT
54145,BUY,10010,474,LIMIT
54146,BUY,9982,138,LIMIT
54147,SELL,9992,24,LIMIT
54148,BUY,10031,294,LIMIT
54149,BUY,10004,71,LIMIT
54150,BUY,10033,385,LIMIT
54151,SELL,10052,125,LIMIT
54152,BUY,10013,214,LIMIT
54153,SELL,10016,67,LIMIT
54154,BUY,9990,368,LIMIT
54155,BUY,9979,391,LIMIT
54156,BUY,10012,315,LIMIT
54157,SELL,10025,206,LIMIT
54158,BUY,10065,102,LIMIT
54159,BUY,10060,230,LIMIT
54160,BUY,9981,173,LIMIT
54161,SELL,0,368,MARKET
54162,SELL,10041,260,LIMIT
54163,BUY,10060,33,LIMIT
54164,SELL,9987,407,LIMIT
54165,SELL,0,339,MARKET
54166,SELL,10070,450,LIMIT
54167,BUY,10040,357,LIMIT
54168,SELL,0,307,MARKET
54169,BUY,10062,460,LIMIT
54170,SELL,10046,497,LIMIT
54171,SELL,10020,143,LIMIT
54172,SELL,10064,289,LIMIT
54173,SELL,9984,429,LIMIT
54174,BUY,10006,396,LIMIT
54175,SELL,10018,254,LIMIT
54176,SELL,10019,394,LIMIT
54177,SELL,9981,212,LIMIT
54178,BUY,9982,395,LIMIT
54179,BUY,0,491,MARKET
54180,SELL,10021,18,LIMIT
54181,SELL,10065,277,LIMIT
54182,SELL,10057,125,LIMIT
54183,BUY,10057,229,LIMIT
54184,BUY,9979,256,LIMIT
54185,BUY,10052,124,LIMIT
54186,BUY,10069,409,LIMIT
54187,BUY,9976,445,LIMIT
54188,BUY,9976,285,LIMIT
54189,SELL,9989,381,LIMIT
54190,BUY,0,204,MARKET
54191,SELL,0,475,MARKET
54192,SELL,0,478,MARKET
54193,BUY,10015,26,LIMIT
54194,SELL,10066,431,LIMIT
54195,SELL,10061,30,LIMIT
54196,BUY,0,440,MARKET
54197,SELL,10054,9,LIMIT
54198,SELL,0,39,MARKET
54199,BUY,0,38,MARKET
54200,BUY,10066,274,LIMIT
54201,BUY,0,258,MARKET
54202,SELL,10029,89,LIMIT
54203,BUY,9993,366,LIMIT
54204,SELL,10002,52,LIMIT
54205,SELL,10025,425,LIMIT
54206,BUY,10042,138,LIMIT
54207,SELL,9980,170,LIMIT
54208,BUY,10052,79,LIMIT
54209,BUY,10041,88,LIMIT
54210,SELL,10039,183,LIMIT
54211,SELL,10045,424,LIMIT
54212,BUY,9980,165,LIMIT
54213,SELL,9988,149,LIMIT
54214,SELL,10051,498,LIMIT
54215,BUY,9989,477,LIMIT
54216,SELL,10067,253,LIMIT
54217,BUY,0,494,MARKET
54218,SELL,10019,7,LIMIT
54219,SELL,10023,54,LIMIT
54220,SELL,10036,258,LIMIT
54221,BUY,10029,149,LIMIT
54222,SELL,10058,209,LIMIT
54223,SELL,9995,274,LIMIT
54224,SELL,10062,457,LIMIT
54225,SELL,10062,82,LIMIT
54226,BUY,10050,208,LIMIT
54227,BUY,10024,122,LIMIT
54228,SELL,10019,373,LIMIT
54229,SELL,10004,215,LIMIT
54230,BUY,10079,464,LIMIT
54231,BUY,0,337,MARKET
54232,SELL,10030,199,LIMIT
54233,SELL,9993,6,LIMIT
54234,BUY,10033,177,LIMIT
54235,BUY,10015,79,LIMIT
54236,BUY,9989,264,LIMIT
54237,BUY,10076,488,LIMIT
54238,BUY,0,459,MARKET
54239,BUY,10028,420,LIMIT
54240,SELL,10008,1,LIMIT
54241,BUY,9990,280,LIMIT
54242,BUY,10067,132,LIMIT
54243,BUY,9994,109,LIMIT
54244,SELL,10039,467,LIMIT
54245,BUY,0,209,MARKET
54246,SELL,10055,491,LIMIT
54247,SELL,0,107,MARKET
54248,SELL,10053,297,LIMIT
54249,BUY,10071,395,LIMIT
54250,BUY,10073,101,LIMIT
54251,BUY,10059,282,LIMIT
54252,BUY,10043,398,LIMIT
54253,SELL,10062,457,LIMIT
54254,SELL,10018,323,LIMIT
54255,SELL,10066,367,LIMIT
54256,BUY,9997,51,LIMIT
54257,SELL,10003,216,LIMIT
54258,BUY,10054,196,LIMIT
54259,BUY,10061,253,LIMIT
54260,SELL,10033,210,LIMIT
54261,BUY,9999,70,LIMIT
54262,SELL,10011,261,LIMIT
54263,BUY,0,238,MARKET
54264,BUY,10030,289,LIMIT
54265,BUY,10080,23,LIMIT
54266,SELL,10052,283,LIMIT
54267,BUY,9988,299,LIMIT
54268,BUY,10052,61,LIMIT
54269,BUY,9991,318,LIMIT
54270,BUY,10050,438,LIMIT
54271,BUY,10008,3,LIMIT
54272,BUY,10016,152,LIMIT
54273,BUY,10019,311,LIMIT
54274,BUY,10070,311,LIMIT
54275,SELL,10005,24,LIMIT
54276,SELL,10063,263,LIMIT
54277,BUY,10000,296,LIMIT
54278,SELL,10049,37,LIMIT
54279,SELL,10040,187,LIMIT
54280,BUY,0,81,MARKET
54281,BUY,0,154,MARKET
54282,SELL,10084,59,LIMIT
54283,BUY,10012,432,LIMIT
54284,BUY,10008,46,LIMIT
54285,BUY,10036,232,LIMIT
54286,SELL,10043,185,LIMIT
54287,SELL,0,119,MARKET
54288,BUY,0,443,MARKET
54289,SELL,9992,229,LIMIT
54290,SELL,10013,427,LIMIT
54291,SELL,10024,272,LIMIT
54292,BUY,10044,139,LIMIT
54293,SELL,10051,40,LIMIT
54294,SELL,0,403,MARKET
54295,SELL,9998,336,LIMIT
54296,BUY,10070,401,LIMIT
54297,BUY,0,17,MARKET
54298,SELL,10006,257,LIMIT
54299,SELL,10078,299,LIMIT
54300,SELL,10010,476,LIMIT
54301,BUY,10007,470,LIMIT
54302,BUY,0,344,MARKET
54303,SELL,10047,168,LIMIT
54304,SELL,10057,250,LIMIT
54305,SELL,9992,207,LIMIT
54306,BUY,10053,444,LIMIT
54307,SELL,10000,17,LIMIT
54308,BUY,10012,490,LIMIT
54309,SELL,10066,303,LIMIT
54310,BUY,10077,200,LIMIT
54311,BUY,10017,321,LIMIT
54312,SELL,10017,99,LIMIT
54313,SELL,9996,379,LIMIT
54314,SELL,9993,467,LIMIT
54315,SELL,10051,179,LIMIT
54316,SELL,10069,436,LIMIT
54317,SELL,9984,116,LIMIT
54318,BUY,10007,3,LIMIT
54319,SELL,10045,342,LIMIT
54320,SELL,0,435,MARKET
54321,BUY,10038,38,LIMIT
54322,SELL,10077,366,LIMIT
54323,BUY,9990,15,LIMIT
54324,BUY,10038,57,LIMIT
54325,BUY,9989,458,LIMIT
54326,SELL,10038,18,LIMIT
54327,SELL,10071,211,LIMIT
54328,SELL,10061,477,LIMIT
54329,SELL,10072,227,LIMIT
54330,BUY,10055,9,LIMIT
54331,BUY,10045,446,LIMIT
54332,BUY,0,203,MARKET
54333,SELL,10010,432,LIMIT
54334,SELL,10075,73,LIMIT
54335,BUY,10001,125,LIMIT
54336,BUY,10024,297,LIMIT
54337,BUY,10052,358,LIMIT
54338,BUY,9995,262,LIMIT
54339,SELL,10049,386,LIMIT
54340,SELL,10030,431,LIMIT
54341,SELL,10073,382,LIMIT
54342,BUY,9990,59,LIMIT
54343,BUY,9998,245,LIMIT
54344,BUY,0,319,MARKET
54345,BUY,10029,188,LIMIT
54346,BUY,0,19,MARKET
54347,BUY,10067,71,LIMIT
54348,BUY,10023,301,LIMIT
54349,BUY,10069,130,LIMIT
54350,BUY,0,358,MARKET
54351,BUY,10070,89,LIMIT
54352,SELL,10048,88,LIMIT
54353,SELL,0,430,MARKET
54354,BUY,10071,48,LIMIT
54355,BUY,10015,333,LIMIT
54356,SELL,9987,301,LIMIT
54357,SELL,10021,368,LIMIT
54358,SELL,0,460,MARKET
54359,SELL,10004,10,LIMIT
54360,BUY,0,404,MARKET
54361,BUY,9983,138,LIMIT
54362,SELL,10059,93,LIMIT
54363,SELL,10056,15,LIMIT
54364,BUY,10045,161,LIMIT
54365,BUY,10000,360,LIMIT
54366,BUY,10064,474,LIMIT
54367,SELL,10071,355,LIMIT
54368,BUY,10048,424,LIMIT
54369,SELL,10026,119,LIMIT
54370,SELL,0,494,MARKET
54371,BUY,9994,378,LIMIT
54372,BUY,10034,368,LIMIT
54373,BUY,10065,430,LIMIT
54374,BUY,10031,419,LIMIT
54375,BUY,9986,23,LIMIT
54376,BUY,10056,45,LIMIT
54377,BUY,0,412,MARKET
54378,SELL,10018,204,LIMIT
54379,SELL,0,245,MARKET
54380,SELL,10044,171,LIMIT
54381,BUY,10042,247,LIMIT
54382,SELL,0,158,MARKET
54383,BUY,10035,27,LIMIT
54384,BUY,10017,104,LIMIT
54385,SELL,9998,184,LIMIT
54386,SELL,10040,14,LIMIT
54387,SELL,10076,164,LIMIT
54388,BUY,10050,51,LIMIT
54389,SELL,9986,117,LIMIT
54390,BUY,10044,471,LIMIT
54391,SELL,10063,160,LIMIT
54392,BUY,9997,66,LIMIT
54393,BUY,10007,430,LIMIT
54394,BUY,0,272,MARKET
54395,SELL,0,300,MARKET
54396,BUY,10039,86,LIMIT
54397,BUY,10024,401,LIMIT
54398,SELL,10073,406,LIMIT
54399,BUY,10030,405,LIMIT
54400,SELL,10036,368,LIMIT
54401,BUY,10034,472,LIMIT
54402,SELL,10060,32,LIMIT
54403,BUY,10034,407,LIMIT
54404,BUY,10039,43,LIMIT
54405,SELL,10029,56,LIMIT
54406,SELL,10012,214,LIMIT
54407,BUY,9997,361,LIMIT
54408,BUY,10027,212,LIMIT
54409,SELL,10038,408,LIMIT
54410,SELL,10076,456,LIMIT
54411,BUY,10072,362,LIMIT
54412,BUY,10003,89,LIMIT
54413,SELL,10031,116,LIMIT
54414,SELL,10044,100,LIMIT
54415,BUY,10015,234,LIMIT
54416,SELL,10035,160,LIMIT
54417,SELL,10035,437,LIMIT
54418,BUY,9992,292,LIMIT
54419,SELL,9997,386,LIMIT
54420,BUY,10069,320,LIMIT
54421,BUY,10061,277,LIMIT
54422,SELL,9979,168,LIMIT
54423,SELL,10041,320,LIMIT
54424,SELL,10036,200,LIMIT
54425,SELL,10021,305,LIMIT
54426,BUY,10073,391,LIMIT
54427,BUY,0,423,MARKET
54428,SELL,10019,361,LIMIT
54429,BUY,10065,492,LIMIT
54430,BUY,0,458,MARKET
54431,BUY,10033,421,LIMIT
54432,BUY,10037,181,LIMIT
54433,SELL,10065,9,LIMIT
54434,BUY,9981,401,LIMIT
54435,BUY,10049,457,LIMIT
54436,SELL,10057,81,LIMIT
54437,SELL,10000,192,LIMIT
54438,SELL,10010,409,LIMIT
54439,BUY,0,419,MARKET
54440,SELL,0,482,MARKET
54441,BUY,10011,389,LIMIT
54442,BUY,9983,81,LIMIT
54443,BUY,10009,477,LIMIT
54444,SELL,0,64,MARKET
54445,SELL,10078,259,LIMIT
54446,SELL,0,299,MARKET
54447,SELL,10080,56,LIMIT
54448,SELL,10045,127,LIMIT
54449,SELL,10069,228,LIMIT
54450,BUY,10055,176,LIMIT
54451,BUY,10014,199,LIMIT
54452,SELL,10016,158,LIMIT
54453,BUY,10055,20,LIMIT
54454,SELL,0,258,MARKET
54455,BUY,10006,408,LIMIT
54456,SELL,10000,405,LIMIT
54457,SELL,10039,88,LIMIT
54458,SELL,10033,476,LIMIT
54459,BUY,10050,197,LIMIT
54460,SELL,10010,344,LIMIT
54461,SELL,10049,88,LIMIT
54462,BUY,10078,82,LIMIT
54463,BUY,10018,238,LIMIT
54464,SELL,10035,468,LIMIT
54465,SELL,10032,402,LIMIT
54466,SELL,10055,145,LIMIT
54467,SELL,9977,379,LIMIT
54468,BUY,10055,255,LIMIT
54469,BUY,9978,325,LIMIT
54470,SELL,10043,313,LIMIT
54471,BUY,9976,227,LIMIT
54472,BUY,9995,128,LIMIT
54473,BUY,0,50,MARKET
54474,SELL,10064,27,LIMIT
54475,SELL,10008,479,LIMIT
54476,BUY,9999,313,LIMIT
54477,SELL,10045,310,LIMIT
54478,SELL,10024,52,LIMIT
54479,SELL,0,72,MARKET
54480,BUY,10015,394,LIMIT
54481,SELL,10052,384,LIMIT
54482,SELL,10036,109,LIMIT
54483,BUY,9976,446,LIMIT
54484,BUY,9988,488,LIMIT
54485,BUY,9993,219,LIMIT
54486,SELL,10048,163,LIMIT
54487,BUY,9973,163,LIMIT
54488,SELL,10072,179,LIMIT
54489,SELL,10023,111,LIMIT
54490,SELL,10020,243,LIMIT
54491,SELL,10029,472,LIMIT
54492,BUY,9985,334,LIMIT
54493,BUY,10071,142,LIMIT
54494,BUY,10047,460,LIMIT
54495,BUY,10040,102,LIMIT
54496,SELL,10017,85,LIMIT
54497,BUY,0,237,MARKET
54498,SELL,9972,401,LIMIT
54499,SELL,0,421,MARKET
54500,BUY,10045,223,LIMIT
54501,BUY,10037,362,LIMIT
54502,SELL,10013,414,LIMIT
54503,SELL,9970,315,LIMIT
54504,BUY,10062,46,LIMIT
54505,BUY,10066,435,LIMIT
54506,SELL,10051,380,LIMIT
54507,BUY,0,390,MARKET
54508,SELL,0,340,MARKET
54509,BUY,9988,78,LIMIT
54510,SELL,10070,247,LIMIT
54511,BUY,0,498,MARKET
54512,SELL,9989,442,LIMIT
54513,BUY,10059,432,LIMIT
54514,SELL,0,471,MARKET
54515,SELL,0,306,MARKET
54516,SELL,10024,172,LIMIT
54517,SELL,10023,184,LIMIT
54518,BUY,0,80,MARKET
54519,BUY,10036,130,LIMIT
54520,SELL,10064,281,LIMIT
54521,BUY,10071,425,LIMIT
54522,BUY,9975,252,LIMIT
54523,BUY,10067,96,LIMIT
54524,BUY,10027,475,LIMIT
54525,SELL,10075,388,LIMIT
54526,BUY,10040,394,LIMIT
54527,BUY,9982,76,LIMIT
54528,BUY,10013,411,LIMIT
54529,SELL,0,92,MARKET
54530,BUY,10031,284,LIMIT
54531,SELL,9977,139,LIMIT
54532,BUY,10006,414,LIMIT
54533,BUY,10049,500,LIMIT
54534,SELL,9984,182,LIMIT
54535,SELL,10052,196,LIMIT
54536,BUY,10023,387,LIMIT
54537,BUY,10013,110,LIMIT
54538,BUY,10038,386,LIMIT
54539,BUY,10020,371,LIMIT
54540,SELL,10002,440,LIMIT
54541,BUY,10055,401,LIMIT
54542,SELL,10027,314,LIMIT
54543,BUY,10055,474,LIMIT
54544,BUY,10052,325,LIMIT
54545,SELL,10003,140,LIMIT
54546,SELL,10064,427,LIMIT
54547,BUY,10037,293,LIMIT
54548,BUY,10040,242,LIMIT
54549,SELL,10029,16,LIMIT
54550,SELL,10010,311,LIMIT
54551,SELL,10009,495,LIMIT
54552,SELL,9977,292,LIMIT
54553,SELL,10030,449,LIMIT
54554,SELL,10008,445,LIMIT
54555,SELL,9981,370,LIMIT
54556,BUY,0,425,MARKET
54557,SELL,10061,413,LIMIT
54558,BUY,10030,49,LIMIT
54559,SELL,10030,295,LIMIT
54560,SELL,9979,129,LIMIT
54561,BUY,9987,4,LIMIT
54562,SELL,9998,386,LIMIT
54563,BUY,9994,326,LIMIT
54564,BUY,10024,146,LIMIT
54565,BUY,9981,388,LIMIT
54566,BUY,9998,131,LIMIT
54567,BUY,9978,427,LIMIT
54568,BUY,9989,266,LIMIT
54569,BUY,10028,133,LIMIT
54570,SELL,0,189,MARKET
54571,SELL,9977,320,LIMIT
54572,BUY,0,323,MARKET
54573,SELL,10055,337,LIMIT
54574,BUY,10011,400,LIMIT
54575,BUY,10009,190,LIMIT
54576,SELL,10025,98,LIMIT
54577,BUY,10054,452,LIMIT
54578,SELL,9974,106,LIMIT
54579,SELL,9985,162,LIMIT
54580,SELL,9982,166,LIMIT
54581,SELL,10008,494,LIMIT
54582,SELL,9989,149,LIMIT
54583,SELL,10028,336,LIMIT
54584,BUY,9987,372,LIMIT
54585,BUY,10032,289,LIMIT
54586,BUY,10067,408,LIMIT
54587,SELL,10069,383,LIMIT
54588,SELL,10003,180,LIMIT
54589,BUY,10045,22,LIMIT
54590,BUY,0,155,MARKET
54591,SELL,0,183,MARKET
54592,SELL,9998,49,LIMIT
54593,BUY,9995,352,LIMIT
54594,BUY,10037,84,LIMIT
54595,BUY,10010,23,LIMIT
54596,SELL,10036,394,LIMIT
54597,SELL,9976,67,LIMIT
54598,SELL,10046,170,LIMIT
54599,SELL,10005,121,LIMIT
54600,SELL,0,160,MARKET
54601,SELL,10004,179,LIMIT
54602,SELL,10053,361,LIMIT
54603,SELL,0,487,MARKET
54604,BUY,9989,319,LIMIT
54605,BUY,0,478,MARKET
54606,SELL,10046,62,LIMIT
54607,SELL,10036,486,LIMIT
54608,BUY,9977,274,LIMIT
54609,BUY,10062,123,LIMIT
54610,BUY,0,157,MARKET
54611,SELL,0,4,MARKET
54612,BUY,0,307,MARKET
54613,BUY,10054,95,LIMIT
54614,BUY,0,75,MARKET
54615,BUY,10035,325,LIMIT
54616,BUY,10068,341,LIMIT
54617,BUY,10043,342,LIMIT
54618,BUY,0,473,MARKET
54619,SELL,10007,61,LIMIT
54620,BUY,10044,297,LIMIT
54621,BUY,10030,281,LIMIT
54622,BUY,9983,59,LIMIT
54623,SELL,10013,219,LIMIT
54624,BUY,10076,125,LIMIT
54625,SELL,9985,244,LIMIT
54626,BUY,9983,261,LIMIT
54627,SELL,0,158,MARKET
54628,SELL,10018,65,LIMIT
54629,SELL,10038,490,LIMIT
54630,BUY,10043,24,LIMIT
54631,SELL,0,394,MARKET
54632,BUY,10033,355,LIMIT
54633,BUY,0,484,MARKET
54634,SELL,9990,431,LIMIT
54635,SELL,10000,121,LIMIT
54636,SELL,0,129,MARKET
54637,SELL,10074,117,LIMIT
54638,BUY,10062,304,LIMIT
54639,BUY,9981,38,LIMIT
54640,BUY,0,259,MARKET
54641,SELL,10047,463,LIMIT
54642,BUY,0,158,MARKET
54643,BUY,10030,254,LIMIT
54644,SELL,9982,111,LIMIT
54645,BUY,10065,202,LIMIT
54646,SELL,0,102,MARKET
54647,SELL,10012,58,LIMIT
54648,SELL,9998,142,LIMIT
54649,BUY,10063,412,LIMIT
54650,SELL,10022,264,LIMIT
54651,BUY,9988,191,LIMIT
54652,SELL,0,145,MARKET
54653,BUY,0,416,MARKET
54654,SELL,10036,47,LIMIT
54655,SELL,10031,217,LIMIT
54656,BUY,10008,244,LIMIT
54657,SELL,10021,92,LIMIT
54658,BUY,10031,374,LIMIT
54659,BUY,10051,317,LIMIT
54660,BUY,0,80,MARKET
54661,BUY,10015,25,LIMIT
54662,BUY,10079,20,LIMIT
54663,BUY,10001,256,LIMIT
54664,SELL,10039,162,LIMIT
54665,BUY,10053,325,LIMIT
54666,BUY,10007,298,LIMIT
54667,BUY,10068,371,LIMIT
54668,SELL,10017,101,LIMIT
54669,SELL,10035,67,LIMIT
54670,SELL,10049,402,LIMIT
54671,SELL,10069,298,LIMIT
54672,SELL,10084,365,LIMIT
54673,BUY,10078,99,LIMIT
54674,SELL,10032,190,LIMIT
54675,SELL,10037,404,LIMIT
54676,SELL,10027,234,LIMIT
54677,SELL,10049,17,LIMIT
54678,BUY,10006,322,LIMIT
54679,SELL,10066,382,LIMIT
54680,SELL,10044,348,LIMIT
54681,BUY,10081,308,LIMIT
54682,BUY,0,321,MARKET
54683,SELL,0,139,MARKET
54684,SELL,0,171,MARKET
54685,SELL,0,226,MARKET
54686,SELL,10076,102,LIMIT
54687,SELL,10067,393,LIMIT
54688,BUY,10073,310,LIMIT
54689,BUY,9997,41,LIMIT
54690,BUY,10049,1,LIMIT
54691,BUY,10070,33,LIMIT
54692,BUY,9999,324,LIMIT
54693,BUY,10034,375,LIMIT
54694,SELL,10072,333,LIMIT
54695,BUY,9984,285,LIMIT
54696,SELL,0,204,MARKET
54697,SELL,10022,317,LIMIT
54698,BUY,10034,197,LIMIT
54699,SELL,10032,185,LIMIT
54700,SELL,10049,150,LIMIT
54701,SELL,10057,182,LIMIT
54702,SELL,0,315,MARKET
54703,SELL,0,245,MARKET
54704,BUY,10045,391,LIMIT
54705,BUY,10053,472,LIMIT
54706,SELL,10011,451,LIMIT
54707,BUY,9982,449,LIMIT
54708,BUY,9991,79,LIMIT
54709,SELL,10060,428,LIMIT
54710,SELL,0,427,MARKET
54711,BUY,10063,138,LIMIT
54712,SELL,0,30,MARKET
54713,SELL,10003,426,LIMIT
54714,SELL,10019,34,LIMIT
54715,SELL,10051,250,LIMIT
54716,SELL,10013,121,LIMIT
54717,SELL,10044,84,LIMIT
54718,BUY,10030,350,LIMIT
54719,BUY,10011,488,LIMIT
54720,SELL,10006,377,LIMIT
54721,BUY,10049,139,LIMIT
54722,SELL,10032,396,LIMIT
54723,SELL,9990,26,LIMIT
54724,SELL,10001,329,LIMIT
54725,SELL,0,83,MARKET
54726,BUY,10027,5,LIMIT
54727,BUY,10031,360,LIMIT
54728,SELL,10071,500,LIMIT
54729,SELL,10081,362,LIMIT
54730,SELL,10082,342,LIMIT
54731,SELL,10025,104,LIMIT
54732,BUY,10071,113,LIMIT
54733,SELL,10051,211,LIMIT
54734,BUY,10085,404,LIMIT
54735,BUY,10046,218,LIMIT
54736,SELL,9994,11,LIMIT
54737,BUY,10018,223,LIMIT
54738,BUY,10053,468,LIMIT
54739,SELL,10010,265,LIMIT
54740,SELL,10006,292,LIMIT
54741,SELL,10061,461,LIMIT
54742,BUY,10032,181,LIMIT
54743,SELL,10017,497,LIMIT
54744,SELL,9999,199,LIMIT
54745,BUY,10050,38,LIMIT
54746,SELL,0,394,MARKET
54747,BUY,10079,300,LIMIT
54748,BUY,10029,183,LIMIT
54749,SELL,10075,318,LIMIT
54750,BUY,10014,494,LIMIT
54751,SELL,10033,283,LIMIT
54752,BUY,10047,220,LIMIT
54753,SELL,10083,468,LIMIT
54754,BUY,0,430,MARKET
54755,BUY,10072,164,LIMIT
54756,SELL,10026,394,LIMIT
54757,BUY,10059,106,LIMIT
54758,BUY,10021,200,LIMIT
54759,BUY,10061,496,LIMIT
54760,BUY,10012,313,LIMIT
54761,BUY,10001,470,LIMIT
54762,SELL,9988,265,LIMIT
54763,BUY,10011,152,LIMIT
54764,BUY,0,330,MARKET
54765,SELL,10003,219,LIMIT
54766,BUY,10022,438,LIMIT
54767,SELL,10032,207,LIMIT
54768,SELL,10059,220,LIMIT
54769,SELL,10060,125,LIMIT
54770,BUY,10085,431,LIMIT
54771,SELL,10065,441,LIMIT
54772,SELL,10036,109,LIMIT
54773,SELL,10077,410,LIMIT
54774,SELL,10088,495,LIMIT
54775,SELL,10047,394,LIMIT
54776,BUY,10001,52,LIMIT
54777,SELL,10004,383,LIMIT
54778,SELL,0,189,MARKET
54779,BUY,10005,252,LIMIT
54780,BUY,10002,229,LIMIT
54781,SELL,9994,459,LIMIT
54782,BUY,10063,486,LIMIT
54783,SELL,10027,258,LIMIT
54784,SELL,0,5,MARKET
54785,SELL,9994,434,LIMIT
54786,BUY,10035,33,LIMIT
54787,SELL,10028,184,LIMIT
54788,BUY,10008,97,LIMIT
54789,SELL,10040,156,LIMIT
54790,SELL,10022,345,LIMIT
54791,SELL,10063,334,LIMIT
54792,SELL,10028,425,LIMIT
54793,SELL,9998,35,LIMIT
54794,SELL,10004,188,LIMIT
54795,SELL,9988,221,LIMIT
54796,SELL,10016,422,LIMIT
54797,SELL,10050,245,LIMIT
54798,BUY,10012,164,LIMIT
54799,SELL,10059,22,LIMIT
54800,BUY,10039,208,LIMIT
54801,SELL,10068,351,LIMIT
54802,SELL,10016,470,LIMIT
54803,SELL,10030,167,LIMIT
54804,SELL,10032,353,LIMIT
54805,SELL,10076,472,LIMIT
54806,SELL,10003,442,LIMIT
54807,BUY,10076,355,LIMIT
54808,BUY,10015,495,LIMIT
54809,SELL,0,37,MARKET
54810,SELL,10073,496,LIMIT
54811,BUY,10044,451,LIMIT
54812,SELL,9994,497,LIMIT
54813,BUY,10044,171,LIMIT
54814,BUY,10067,165,LIMIT
54815,SELL,10064,395,LIMIT
54816,BUY,10078,324,LIMIT
54817,BUY,10055,486,LIMIT
54818,BUY,9988,34,LIMIT
54819,BUY,10075,433,LIMIT
54820,SELL,10040,296,LIMIT
54821,SELL,9993,195,LIMIT
54822,BUY,10083,60,LIMIT
54823,BUY,9999,467,LIMIT
54824,BUY,10068,212,LIMIT
54825,SELL,10021,317,LIMIT
54826,SELL,9993,150,LIMIT
54827,SELL,0,360,MARKET
54828,BUY,0,36,MARKET
54829,BUY,10036,226,LIMIT
54830,BUY,10072,496,LIMIT
54831,SELL,10080,178,LIMIT
54832,SELL,10008,101,LIMIT
54833,SELL,10021,279,LIMIT
54834,SELL,0,185,MARKET
54835,SELL,10038,100,LIMIT
54836,BUY,10033,55,LIMIT
54837,SELL,0,243,MARKET
54838,BUY,10072,278,LIMIT
54839,BUY,10029,453,LIMIT
54840,SELL,10049,46,LIMIT
54841,SELL,9986,198,LIMIT
54842,BUY,10061,284,LIMIT
54843,BUY,10006,101,LIMIT
54844,BUY,10001,100,LIMIT
54845,BUY,10062,325,LIMIT
54846,SELL,10059,156,LIMIT
54847,SELL,10016,246,LIMIT
54848,BUY,10057,58,LIMIT
54849,BUY,10066,394,LIMIT
54850,BUY,10037,273,LIMIT
54851,SELL,10036,290,LIMIT
54852,SELL,10026,417,LIMIT
54853,BUY,9989,5,LIMIT
54854,BUY,10026,417,LIMIT
54855,SELL,9991,419,LIMIT
54856,SELL,10005,197,LIMIT
54857,BUY,0,187,MARKET
54858,BUY,10056,300,LIMIT
54859,BUY,10024,220,LIMIT
54860,SELL,10072,98,LIMIT
54861,BUY,9980,245,LIMIT
54862,SELL,9982,295,LIMIT
54863,SELL,10065,202,LIMIT
54864,BUY,9993,149,LIMIT
54865,BUY,10044,264,LIMIT
54866,BUY,10051,460,LIMIT
54867,SELL,10006,167,LIMIT
54868,BUY,9998,130,LIMIT
54869,SELL,0,161,MARKET
54870,SELL,9986,150,LIMIT
54871,BUY,10068,160,LIMIT
54872,SELL,10007,8,LIMIT
54873,SELL,10018,392,LIMIT
54874,BUY,10044,15,LIMIT
54875,SELL,0,142,MARKET
54876,SELL,10045,336,LIMIT
54877,SELL,10040,429,LIMIT
54878,SELL,0,214,MARKET
54879,BUY,10015,288,LIMIT
